time,tweets,language,TB Subjectivity,TB Polarity,TB Sentiment
2021-04-02,I am starting a Microchip Twitter for those of us who had the microchip implanted via the Covid Vaccine so we can all tweet telepathically via the microchips My only concern is are all the microchips from the different vaccines compatible I have the Moderna microchip,English,0.5666666666666668,0.0,Neutral
2021-04-02,From yesterday Around one in three of a trust s Black Caribbean staff have had at least one dose of a covid vaccine That s versus over 80 per cent uptake among White colleagues,English,0.2777777777777778,-0.15555555555555556,Negative
2021-04-02,The COVID 19 vaccine has been through the same clinical trials and safety checks that all other licensed medicines go through Find out how the COVID 19 vaccine was developed and made safe for everyone More info,English,0.36,0.195,Positive
2021-04-02,Virginia man s skin peeled off after J J Covid vaccine via,English,0.0,0.0,Neutral
2021-04-02,A look at the power of Facebook and Instagram to provide all the necessary tools for anti vaccine activists and other wellness hucksters to suck in converts,English,0.6875,-0.0625,Negative
2021-04-02,All South Carolinians aged 16 and older are now eligible to receive the COVID 19 vaccine and can begin scheduling their appointments Call 866 365 8110 or visit to find a vaccine location,English,0.3666666666666667,0.033333333333333326,Positive
2021-04-02,The spring edition of the city s printed newsletter The Back Fence and Library Matters is headed to every household Find info on the COVID 19 vaccine property maintenance ways to be even more neighborly city phone numbers more See a preview here,English,0.3333333333333333,0.3333333333333333,Positive
2021-04-02,This week our News Quiz will focus on COVID 19 vaccine mandates Take the quiz to test your knowledge,English,0.0,0.0,Neutral
2021-04-02,according to some doctors if there s still thousands of new covid cases everyday the country could possible go back to normal in 2 3 years pa given there s already a vaccine my reaction was like SO IT MEANS MAKAAPAK AKO MSU SENIOR YEAR PA HAHAHAHAH,English,0.5409090909090909,0.017272727272727266,Positive
2021-04-02,I found availability in 8 Walgreens stores List,English,0.0,0.0,Neutral
2021-04-02,The correct answer was 105 days calledit,English,0.0,0.0,Neutral
2021-04-02,NACI states For some specific populations who were either excluded from or were represented by small numbers of participants in clinical trials NACI recommends that a complete vaccine series with a currently authorized COVID 19 vaccine may be offered 2 6,English,0.33125000000000004,-0.0375,Negative
2021-04-02,Covid 19 Vaccine Passports Are Coming What Will That Mean,English,0.6875,-0.3125,Negative
2021-04-02,UK regulator found total of 30 cases of blood clot events after AstraZeneca vaccine use,English,0.75,0.0,Neutral
2021-04-02,If somebody is vuln enough to die of covid they should have the vaccine That takes me back to my earlier point though your tiny mind can t comprehend that there s fates worse than death Nope my circles are of a higher culture than yours and don t fear this virus,English,0.43333333333333335,-0.025000000000000005,Negative
2021-04-02,How far are you willing to drive to get a COVID vaccine,English,0.875,0.175,Positive
2021-04-02,Fair enough I said it on another platform Regardless by the time we get to next season the whole population will have been offered a vaccine Apart from a minority there is no excuse unless you are a covid denier then most decent football fans dont want you near the ground,English,0.42708333333333326,0.21145833333333333,Positive
2021-04-02,Epidemiologist Who Helped Wipe Out Smallpox Issues Stark Warning About COVID 19 Variants HuffPost,English,0.6,-0.2,Negative
2021-04-02,very Early data seems to say the opposite in fact,English,0.195,0.065,Positive
2021-04-02,shephard writes about our Oligarch of the Month media baron Rupert Murdoch newrepublic,English,0.0,0.0,Neutral
2021-04-02,R Moreover hundreds of millions of doses have already been administered and so far complications have been extremely rare So far nobody has died from COVID after being fully inoculated with Pfizer JnJ or Moderna vaccine whereas millions of unvaccinated people haVe died from COVID,English,0.9666666666666667,0.16666666666666666,Positive
2021-04-02,I don t know the data about cerebr or thrombosis and I don t care The 0 0001 was written just to explain that even if it causes a problem that must be confirmed with studies the risk benefit of the vaccine is way better than the risk to have covid,English,0.75,0.45,Positive
2021-04-02,Exactly And the current vaccine will be useless in a couple years So where does this end We will only allow people in society who have had the current years covid shot,English,0.45,-0.05,Negative
2021-04-02,Perhaps the side effects including possibly death are scaring some people from getting the jab We need you to respond Toronto urges older residents to sign up for COVID 19 vaccinations CBC News,English,0.6666666666666666,0.08333333333333333,Positive
2021-04-02,Hopefully the vaccine will come to us both quickly Just try to take a breath and take one day at a time Sorry you are feeling this way this covid shit is awful,English,0.825,-0.3416666666666667,Negative
2021-04-02,Moderna Expects 18 4 Billion in Sales from Its COVID 19 Vaccine This Year Stay Connected Stay Informed Read the full article on TVR and subscribe today NVIC VaccineFreedom InformedConsent,English,0.55,0.35,Positive
2021-04-02,Someone has received 1sd dose of covid vaccine but now developed mild symptoms of covid On due date for 2nd dose it will be 10th day of symptoms Should go ahead with 2nd dose on time or delay it,English,0.23500000000000001,0.06166666666666667,Positive
2021-04-02,Not sure if I will be streaming this weekend Received my first covid vaccine and having a few side effects Will keep you updated,English,0.4407407407407407,-0.06666666666666667,Negative
2021-04-02,Ere no with Johnson Hancock SAGE ruling every aspect of peoples lives I do believe things will get back to normal they will always invent something like another Covid variant or we will need more jabs some people are getting very ill because of the vaccine it wont end,English,0.5375,0.0,Neutral
2021-04-02,i got the second dose of my covid vaccine yesterday and today i have a fever headache overall just don t feel good lt 3 but at least i m done,English,0.25,0.09999999999999999,Positive
2021-04-02,I m quite worried about the variants said the epidemiologist who stressed the need for a backup plan to work alongside COVID 19 vaccines via,English,0.0,0.0,Neutral
2021-04-02,It s important to be informed about the COVID 19 vaccine There is a lot of misinformation online including the myths below Make sure your facts come from a reliable source Sources you can trust include PHA NI Direct,English,0.762962962962963,0.3333333333333333,Positive
2021-04-02,Are you interested in receiving the COVID 19 vaccine The Philadelphia Department of Public Health is working to roll out vaccine to Philadelphia Residents in a Phased Approach You can sign up for notifications here PhillySheriff,English,0.2833333333333333,0.125,Positive
2021-04-02,The 1 day Johnson Johnson COVID 19 vaccine event at the Wesconnett Library 6887 103rd St has begun 400 doses No Appointments Open until 7 Age 40 Healthcare workers Medically vulnerable K 12 school workers any age Long term care residents staff,English,0.4666666666666666,-0.18333333333333335,Negative
2021-04-02,Earlier this year Courts were called upon for disputes about timesharing for parents traveling with children and in class versus online learning in the time of a global pandemic As the vaccine rolls out courts might be involved again familylaw law,English,0.25,0.0,Neutral
2021-04-02,Our updated list of where we re finding open vaccine appointments is here,English,0.5,0.0,Neutral
2021-04-02,shephard writes about our Oligarch of the Month media baron Rupert Murdoch,English,0.0,0.0,Neutral
2021-04-02,Don t meet indoors even if vaccinated It doesn t take an idiot to work out that the government messaging is brain washing people given this is the most ludicrous statement ever if the vaccine is designed to give covid protection,English,0.65,-0.15000000000000002,Negative
2021-04-02,Covid Vaccine Immune Passports Coming via,English,0.0,0.0,Neutral
2021-04-02,PEOPLE THE ONLY WAY THE LOCKDOWNS COME BACK IS IF WE ALL GO GET TESTED They will keep bringing them back because the vaccine was made for emergency use The vaccines wasn t brought in for Covid Covid was brought in for the vaccines WAKE UP,English,0.3333333333333333,0.0,Neutral
2021-04-02,Dr Anthony Fauci said the vaccines that have received emergency use authorization to treat COVID 19 are protecting against new more infectious variants of the virus,English,0.4772727272727273,0.3181818181818182,Positive
2021-04-02,If you have stem cell transplant for leukaemia or hematopoietic and you re eligible for the COVID 19 vaccine and have not yet had your first dose you can now book Please visit or call 0800 953 0116,English,0.3333333333333333,0.25,Positive
2021-04-02,How to back track and cover your own arse before the vaccine passport announcement,English,0.5,0.3,Positive
2021-04-02,COVID 19 Vaccine Appointment Booking for Individuals 70 Years of Age and Older Available Starting Friday April 2 2021,English,0.2777777777777778,0.18888888888888888,Positive
2021-04-02,Duke has enrolled in a clinical study that is the first in the nation to assess the safety and effectiveness of the Pfizer COVID 19 vaccine in children age 12 and under,English,0.3333333333333333,0.25,Positive
2021-04-02,Wednesday 7th April 2021 Covid 19 Vaccine Discussion vaccination somali community deepengagement greenwich Greenwich Details,English,0.0,0.0,Neutral
2021-04-02,Get the facts about the COVID 19 vaccine from Dr Linda Browne a Leicester GP Please share within your local networks communities You can read our COVID 19Vaccine Frequently Asked Questions by visiting LetsBeatCovidLLR,English,0.15,0.05,Positive
2021-04-02,If you have stem cell transplant for leukaemia or hematopoietic and you re eligible for the COVID 19 vaccine and have not yet had your first dose you can now book Please visit or call 0800 953 0116,English,0.3333333333333333,0.25,Positive
2021-04-02,Adam Vaughan disputed the fact that only 1 75 of Canadians have received two doses of the COVID 19 vaccine and accused of making up numbers despite Frum sourcing an official Government of Canada database has more cdnpoli,English,0.75,0.25,Positive
2021-04-02,While some students have received their COVID 19 vaccines right here at Duke others have had to trek across the state for their shots,English,0.5357142857142857,0.2857142857142857,Positive
2021-04-02,Join as he discusses how COVID 19 vaccines work on four levels understandable to a child parent student and vaccine expert,English,0.0,0.0,Neutral
2021-04-02,If you have stem cell transplant for leukaemia or hematopoietic and you re eligible for the COVID 19 vaccine and have not yet had your first dose you can now book Please visit or call 0800 953 0116,English,0.3333333333333333,0.25,Positive
2021-04-02,US may not need AstraZeneca Covid vaccine says Anthony Fauci Corona via,English,0.0,0.0,Neutral
2021-04-02,007 Ok first off this goes without saying but Vanity Fair is not a credible source of medical information Second Walensky did talk about being afraid but then the next day admitted that vaccinated people can t spread covid which got Fauci worked up Upshot vaccine works,English,0.4166666666666667,0.08125,Positive
2021-04-02,Got my appointment booked for 1st Covid 19 vaccine next week Looking forward to,English,0.0,0.0,Neutral
2021-04-02,of Publix COVID Vaccine appts remaining in Central East Florida Citrus 2 Sumter 1 Pasco 1 Marion 1 Hernando 1 Booked Polk Pinellas Hillsborough COVID19 vaccine Florida,English,0.25,0.0,Neutral
2021-04-02,of Publix COVID Vaccine appts remaining in Panhandle Florida Walton 49 Santa Rosa 30 Okaloosa 27 Bay 24 Leon 16 COVID19 vaccine Florida,English,0.0,0.0,Neutral
2021-04-02,of Publix COVID Vaccine appts remaining in North Florida Nassau 60 Columbia 54 Alachua 11 Duval 4 Clay 3 Booked Suwannee St Johns COVID19 vaccine Florida,English,0.0,0.0,Neutral
2021-04-02,They have a Covid vaccine but what about Brovid 19,English,0.0,0.0,Neutral
2021-04-02,Don t freak out if you get these side effects from a Covid 19 vaccine They can actually be a good sign,English,0.6000000000000001,0.7,Positive
2021-04-02,ATP updates protocols to add incentives for taking COVID 19 vaccine,English,0.0,0.0,Neutral
2021-04-02,WHY ARE THEY NOT ALLOWING THE USE OF THE VERY EFFECTIVE ivermectin TRUST IN BIGPHARMA THE ITS CORRUPTION AT THE HIGHEST LEVEL coronavirus COVID vaccine LOCKDOWNS BillGates,English,1.0,0.78,Positive
2021-04-02,National Women Management Committee Navigating the COVID 19 vaccine controversy Dr Babatunde Saka nasfatHELD NASFATCares NASFATNWMC,English,0.0,0.0,Neutral
2021-04-02,Conflicting information on Covid 19 vaccinations particularly regarding BIPOC students vaccine eligibility spread through the college this week,English,0.3333333333333333,0.16666666666666666,Positive
2021-04-02,UNICEF First batch of COVID 19 vaccine arrives in Yemen,English,0.3333333333333333,0.25,Positive
2021-04-02,COVID 19 Vaccine Mythbusters by OM SAI SAFEGUARD SERVICES Myth There is a shortage of vaccines Not everyone can be vaccinated Fact The government has a system that regularly monitors total vaccine allocation total consumption Visit,English,0.5256410256410257,0.0,Neutral
2021-04-02,Is getting the Covid vaccine in America a right or only for a select few possessing an ID The CDC requires ID to get the vaccine is that discriminatory in any way,English,0.5452380952380952,0.028571428571428564,Positive
2021-04-02,Get the facts about the COVID 19 vaccine from Dr Linda Browne a Leicester GP Please share within your local networks communities You can read our COVID 19Vaccine Frequently Asked Questions by visiting LetsBeatCovidLLR,English,0.15,0.05,Positive
2021-04-02,Should you have the COVID 19 vaccine if you have underlying health conditions Dr Sibusisiwe Nikiwane talks about how getting the COVID 19 vaccine is safe and effective for those with underlying health conditions Get more info at,English,0.6,0.5333333333333333,Positive
2021-04-02,Do you still have a few unanswered questions about the COVID 19 Vaccine We have some answers that might help CANESCares COVID19Vaccine getthevaccine gettheshot,English,0.15000000000000002,-0.15000000000000002,Negative
2021-04-02,Having some symptoms after the COVID vaccine are common Some side effects to the COVID 19 vaccines are a good thing because it could indicate that they are working Click here to read more covidvaccine vaccinesymptoms,English,0.5333333333333333,0.3,Positive
2021-04-02,I was determined to get it says Linda Countryman 73 about receiving her first dose of the COVID 19 vaccine in YEG She has dreams for the future It will be nice to gather again Getting together with my family will be my No 1 thing shotofhope,English,0.4861111111111111,0.2833333333333333,Positive
2021-04-02,Fixed it,English,0.2,0.1,Positive
2021-04-02,About six in ten adults 61 say they have already gotten at least one dose of the vaccine 32 or will get it as soon as they can 30 up 6 percentage points since February New COVID Vaccine Monitor CATI conducted by SSRS,English,0.28484848484848485,-0.05454545454545454,Negative
2021-04-02,Clay County NC North Carolina has announced an accelerated timeline for moving to Groups 4 and 5 for COVID 19 vaccine eligibility,English,0.0,0.0,Neutral
2021-04-02,Hi Doc Question I just want to ask if PLHIV who s on Ati retroviral drug can have Covid 19 vaccine,English,0.0,0.0,Neutral
2021-04-02,If you re pregnant or breastfeeding you likely have lots of questions about COVID 19 and the new vaccines Dr Dennis Cunningham shares what to know,English,0.6515151515151515,0.15656565656565655,Positive
2021-04-02,The White House s Andy Slavit said the U S does not plan to create such a passport Instead Slavitt said states can develop their own and the federal government is helping to develop standards for equity and privacy that these programs need to uphold,English,0.5,0.19999999999999998,Positive
2021-04-02,The next step will be the introduction of vaccine passports to threaten the hesitant that their freedom won t be given back Despite the fact that those recovered from Covid have the same immunity protections,English,0.041666666666666664,0.0,Neutral
2021-04-02,Have you heard All Marylanders ages 16 and up can now pre register for a COVID 19 vaccine at any mass vaccination site Read more,English,0.5,0.5,Positive
2021-04-02,Europe recasts COVID 19 vaccine playbook after first round flop Reuters,English,0.3666666666666667,0.024999999999999994,Positive
2021-04-02,Covid Vaccine Immune Passports Coming by,English,0.0,0.0,Neutral
2021-04-02,But yet men more then woman are susceptible to Covid so why can t they get a vaccine before woman or is this just a small state trying to think they make a difference besides maple syrup and tourism,English,0.45,0.125,Positive
2021-04-02,Tobago received its 3 000 COVID 19 vaccine doses to cover 1 500 essential frontline workers and people with chronic illnesses who qualify as part of this current phase of the vaccination programme tobago covid19 vaccine,English,0.35,0.0,Neutral
2021-04-02,There isn t any kind of mandate yet but if you ve gotten your shot it could be a good idea to laminate your vaccine card or have digital copies for safekeeping,English,0.5,0.4333333333333333,Positive
2021-04-02,Covid vaccine appointment confirmed for May 26th The earliest I could get an appointment,English,1.0,0.4,Positive
2021-04-02,Did you know SAP Mission Control Center launched a global task force to support customers with distribution of the COVID 19 vaccine,English,0.05,-0.05,Negative
2021-04-02,Get the facts about the COVID 19 vaccine from Dr Linda Browne a Leicester GP Please share within your local networks communities You can read our COVID 19Vaccine Frequently Asked Questions by visiting LetsBeatCovidLLR,English,0.15,0.05,Positive
2021-04-02,Will you be getting the Covid vaccine Does the fact that they have no long term effects research freak you out Yes Sadly you can only be highly knowledgeable about a few things for everything else you just have to trust,English,0.608,-0.10299999999999998,Negative
2021-04-02,Gov Andy Beshear is removing limitations to the Covid 19 vaccine setting the date for those age 16 or older to gain access in the state,English,0.3333333333333333,0.16666666666666666,Positive
2021-04-02,Officials are urging people to restrain spring fever and keep being cautious despite the increasing availability of COVID 19 vaccines A recent uptick is a concern even as the state opens its vaccine waitlist to everyone 16 or older on Tuesday,English,0.29166666666666663,0.08333333333333333,Positive
2021-04-02,this antivaxxer blew up my dms cuz I posted I got the covid vaccine wtf is wrong with people,English,0.95,-0.5,Negative
2021-04-02,mentions Gawande in Are We Much Too Timid in the Way We Fight Covid 19 The debate among doctors epidemiologists and economists is still going strong by,English,0.4666666666666667,0.31666666666666665,Positive
2021-04-02,These are the red flags and specific details to watch out for when scheduling and tracking down vaccine appointments,English,0.13796296296296298,-0.051851851851851864,Negative
2021-04-02,Want to know how many residents or employees of a nursing home have been vaccinated You re out of luck unless you ask the facilities themselves,English,0.5,0.5,Positive
2021-04-02,A COVID 19 vaccine protects you from symptomatic infection and serious illness but until we know vaccinated individuals can t spread the virus we must all continue to follow public health measures vaccinated or not Learn more at,English,0.41111111111111115,0.05555555555555556,Positive
2021-04-02,have you even had your covid vaccine if you haven t posted it on social media,English,0.06666666666666667,0.03333333333333333,Positive
2021-04-02,Check Point Research found potentially fraudulent vaccines being sold for 500 to 1 000 per dose Only get a vaccine from an authority secureyoureverything,English,1.0,0.0,Neutral
2021-04-02,MODERNA VACCINE The U S Food and Drug Administration has authorized two changes to Moderna s COVID 19 vaccine that can provide extra doses from each vial,English,0.1,0.0,Neutral
2021-04-02,Turkey on Friday began administering Pfizer and BioNTech s COVID 19 shots introducing a second vaccine in its c aign that began in mid January as new cases reached record highs,English,0.15151515151515152,0.04545454545454545,Positive
2021-04-02,As more people are able to get a COVID vaccine some early reports suggest the shot may be helpful for those considered to have long COVID,English,0.45625000000000004,0.2625,Positive
2021-04-02,In less than a year researchers created a COVID 19 vaccine and distributed it Why can t we do the same for the cold,English,0.3972222222222222,-0.25555555555555554,Negative
2021-04-02,Walgreens new c aign with John Legend aims to convince Americans that the Covid 19 vaccine is the nation s best bet to end the pandemic,English,0.37727272727272726,0.5681818181818181,Positive
2021-04-02,Could airlines private companies and event venues in the U S soon require proof of the COVID 19 vaccine for customers,English,0.375,0.0,Neutral
2021-04-02,SCAM ALERT The emails ask people for help with vaccine research or offer prizes in exchange for personal information,English,0.3,0.0,Neutral
2021-04-02,The world s uneven vaccine rollout is colliding with the world s uneven Covid 19 control systems International travel when allowed expensive and complicated in short a nightmare,English,0.39999999999999997,-0.2333333333333333,Negative
2021-04-02,Don t freak out if you get these side effects from a Covid 19 vaccine They can actually be a good sign,English,0.6000000000000001,0.7,Positive
2021-04-02,3 476 566 total individuals in Ohio have received the COVID 19 vaccine This is about 29 64 of Ohio s total population Source,English,0.75,0.0,Neutral
2021-04-02,So far we ve had over 100 000 doses of COVID 19 vaccines administered in Peel FridayFact If you re a resident 70 or older a healthcare worker or an Indigenous adult visit to book your vaccine appointment today or call 905 791 5202 indushelps,English,0.5444444444444444,0.12222222222222223,Positive
2021-04-02,We know that injecting Covid Vaccines into individuals with pre existing PEG antibodies could lead to life threatening anaphylaxis and death But vaccine manufacturers and health authorities giving a damn about this,English,0.0,0.0,Neutral
2021-04-02,VACCINE LATEST Good news,English,0.75,0.6,Positive
2021-04-02,Malaika Arora receives first shot of COVID 19 vaccine says we are in this together MalaikaArora COVID19 CoronaVaccine,English,0.3333333333333333,0.25,Positive
2021-04-02,Hey Bearkats self scheduling is now available through the patient portal for the COVID vaccine Check your email or visit our website for more information on how to access the patient portal Happy Friday SHSU,English,0.6333333333333333,0.5666666666666668,Positive
2021-04-02,Pennsylvanians 65 or older can now get the COVID vaccine Please reach out to your relatives or neighbors Ask about their vaccination plan and if they need help Remind them that though supplies are limited everyone who wants a shot will get one PAagainstCOVID,English,0.19206349206349205,0.09841269841269841,Positive
2021-04-02,In a move that may confront the worsening impact of COVID 19 Belarus is launching its own mass production of Russia s Sputnik V vaccine WeeklyOutlook,English,1.0,0.6,Positive
2021-04-02,Covid fatigue and skepticism are part of why rural America shrugs over covid and vaccines covidfatigue covid CovidVaccine publichealth masks ruralmedicine vaccine,English,0.0,0.0,Neutral
2021-04-02,Absolutely loved your handling of Louisa who doesn t need the Covid vaccine Was riveted listening in my car even though I d arrived home cheering you on,English,0.8,0.7,Positive
2021-04-02,Some good new for Good Friday More than 608 million doses have been administered across 150 countries 15 6 million day In America 154 million doses have been given or 2 9 million day,English,0.5386363636363637,0.509090909090909,Positive
2021-04-02,Pope makes surprise visit to homeless getting COVID19 vaccine in Vatican,English,0.0,0.0,Neutral
2021-04-02,Help us Fight the Infodemic The info on your feed about the COVID 19 vaccines may not be true It s time to get the VaccineFacts Listen to the experts and turn to reliable sources YOU have the power to stop misinfo in its tracks factcheckingday,English,0.65,0.35,Positive
2021-04-02,Russia announced Wednesday it had registered what it said was the world s first coronavirus vaccine for animals describing the step as important for disrupting virus mutations,English,0.6666666666666666,0.325,Positive
2021-04-02,Clemson University is one of several higher education institutions taking part in a randomized controlled study to assess infection viral shedding and subsequent potential transmission in students immunized with the Moderna COVID 19 vaccine,English,0.3875,0.0625,Positive
2021-04-02,Iowa is on track to receive enough COVID 19 vaccinations to allow all Iowans to start getting vaccinated by April 5 Iowa State will continue to work with Story County Public Health as the vaccine supply chain increases,English,0.2833333333333333,0.0,Neutral
2021-04-02,Help us get the vaccine to developing nations faster by releasing the vaccine IP Tell and to support IP C W 669 Covid Covid19 SaveTheWorld ReleaseTheIP,English,0.0,0.0,Neutral
2021-04-02,Meet me at the EWC Gym today at 11 am for the COVID vaccine 18 up,English,0.0,0.0,Neutral
2021-04-02,Somewhat inaccurate piece here re comparative risk to benefit analysis re vax clots vs strokes from covid itself Doesn t stand up Last week they were saying there actually was no risk at all UK reports 30 rare blood clots following AZ vaccine via,English,0.2916666666666667,0.075,Positive
2021-04-02,Time to remove restrictions on who can manufacture a vaccine This is what happens when you let the market dictate terms,English,0.0,0.0,Neutral
2021-04-02,Here I fixed it,English,0.2,0.1,Positive
2021-04-02,armstrong I m a Brit but sensed Balajis could be slightly more optimistic about US vis vis China US is still more often than not a leader and China more often than not a follower eg still waiting on China to find a top class vaccine for Covid Peace,English,0.5,0.5,Positive
2021-04-02,The two new variants are both vaccine immune and are now spreading like wild fire COVID 2 0,English,0.42727272727272725,0.11818181818181818,Positive
2021-04-02,Right Like why does it matter what other people do If you want to be protected from covid get the vaccine If it isn t serious for your group don t worry about it and save vaccines for those who need them,English,0.5257936507936508,-0.057539682539682536,Negative
2021-04-02,Well this isn t terrifying or anything Soon they ll develop vaccine atomizers that ll mist you with your daily dosage of poison Why scientists are developing inhaled Covid 19 vaccines,English,0.5,-0.5,Negative
2021-04-02,Starting today ANYONE 16 years old is eligible to sign up for the COVID 19 vaccine Sign up for your appointment,English,0.15000000000000002,0.05,Positive
2021-04-02,Johnson Johnson to begin testing COVID 19 vaccine on younger teens,English,0.0,0.0,Neutral
2021-04-02,Covid 19 vaccines are starting to stream into people s arms via,English,0.1,0.0,Neutral
2021-04-02,Why not do a skit where anti vaxxers are told there s Viagra in the Covid 19 vaccine,English,0.0,0.0,Neutral
2021-04-02,This whole diet covid bullshit after the vaccine is ASS,English,0.4,0.2,Positive
2021-04-02,Covid vaccine side effects AstraZeneca jab may cause six body disturbances,English,0.0,0.0,Neutral
2021-04-02,Don t freak out if you get these side effects from a Covid 19 vaccine They can actually be a good sign,English,0.6000000000000001,0.7,Positive
2021-04-02,I m officially registered for the COVID Vaccine later this month what a relief,English,0.0,0.0,Neutral
2021-04-02,EU wants to buy 10 million AstraZeneca COVID19 vaccines from India coronavirus Covid 19 vaccine Europe,English,0.1,0.2,Positive
2021-04-02,As of 04 02 08 59 EST New appointment s available at CVS Scottsdale,English,0.42727272727272725,0.2681818181818182,Positive
2021-04-02,There were fears of Malaysia discontinuing its AstraZeneca programme due to alleged reports of the vaccine causing blood clots However National COVID 19 Immunisation Programme Coordinating Minister Khairy Jamaluddin stated that the rollout would continue as planned 2,English,0.2375,-0.1125,Negative
2021-04-02,A province wide shutdown takes effect tomorrow at midnight for at least the next month PLUS Torontonians 60 can sign up for their COVID 19 vaccine today Here s your 680 NEWS TO GO with and LISTEN LIVE,English,0.325,-0.06590909090909092,Negative
2021-04-02,Epidemiologist Who Helped Wipe Out Smallpox Issues Stark Warning About COVID 19 Variants SmartNews,English,0.6,-0.2,Negative
2021-04-02,It doesn t stop you passing on the virus and doesn t protect you from all variants A freind caught covid and a few months later caught it again after getting the vaccine It was only discovered he had it a second time after he collapsed one day Apparently he had antibodies,English,0.29000000000000004,-0.030000000000000006,Negative
2021-04-02,so many people I know have had the vaccine and have now relaxed their social distancing You re implying vaccinated people are safe to socialise with They re not The vaccine reduces the effects of catching covid Reduces the need for hospital treatment,English,0.4916666666666667,0.4083333333333333,Positive
2021-04-02,Vaccine appointments are available at Walgreens Duane Reade Pfizer 193 01 Northern Boulevard Queens NY 11358,English,0.4,0.4,Positive
2021-04-02,what Health Official Suspended For Giving COVID 19 Shot To Karnataka Minister At Home NDTV,English,0.0,0.0,Neutral
2021-04-02,Vaccine appointments are available at Walgreens Duane Reade Pfizer 58 East Fordham Road Bronx NY 10468,English,0.4,0.4,Positive
2021-04-02,Vaccine appointments are available at Walgreens Duane Reade Pfizer 568 West 125th Street Manhattan NY 10027,English,0.4,0.4,Positive
2021-04-02,Vaccine appointments are available at Walgreens Duane Reade Pfizer 75 75 31st Avenue Queens NY 11370,English,0.4,0.4,Positive
2021-04-02,Vaccine appointments are available at Walgreens Duane Reade Pfizer 4123 Avenue D Brooklyn NY 11203,English,0.4,0.4,Positive
2021-04-02,Vaccine appointments are available at Walgreens Duane Reade Pfizer 255 01 Union Turnpike Queens NY 11004,English,0.4,0.4,Positive
2021-04-02,Vaccine appointments are available at Walgreens Duane Reade Pfizer 84 20 Broadway Queens NY 11373,English,0.4,0.4,Positive
2021-04-02,brasil This is for people that want to have the vaccine I m not in that group I will not have It Before the use of any drugs and other products consult always doctors of your trust I don t know the brand of the products,English,0.375,-0.125,Negative
2021-04-02,Anyway we have dozens of appointments at the Clark County Covid vaccine site Former Hobby Lobby on Lewis Clark Pkwy for next week 16,English,0.0,0.0,Neutral
2021-04-02,Vaccine appointments are available at Walgreens Duane Reade Pfizer 5716 Avenue U Brooklyn NY 11234,English,0.4,0.4,Positive
2021-04-02,2 population control freak Are people doing their research before allowing this unknown into their bodies A vaccine has never been able to be concocted for a corona virus And Covid 19 can be successfully treated with medications that are NOT experimental Something pushed,English,0.6437499999999999,0.27499999999999997,Positive
2021-04-02,Vaccine appointments are available at Walgreens Duane Reade Pfizer 1409 Avenue J Brooklyn NY 11230,English,0.4,0.4,Positive
2021-04-02,Vaccine appointments are available at Walgreens Duane Reade Pfizer 379 Myrtle Avenue Brooklyn NY 11205,English,0.4,0.4,Positive
2021-04-02,moore I am not anti vaccine and have had my first dose but I don t know whether I can still catch or spread Covid Unless I have an antibody test I won t know if the vaccine has worked for me or how long I m protected for Surely this is the problem with vax passports,English,0.5407407407407407,0.2333333333333333,Positive
2021-04-02,Vaccine appointments are available at Walgreens Duane Reade Pfizer 713 Brighton Beach Avenue Brooklyn NY 11235,English,0.4,0.4,Positive
2021-04-02,Vaccine appointments are available at Walgreens Duane Reade Pfizer 58 02 Metropolitan Avenue Queens NY 11385,English,0.4,0.4,Positive
2021-04-02,Vaccine appointments are available at Walgreens Duane Reade Pfizer 5564 Broadway Bronx NY 10463,English,0.4,0.4,Positive
2021-04-02,Vaccine appointments are available at Walgreens Duane Reade Pfizer 175 06 Hillside Avenue Queens NY 11432,English,0.4,0.4,Positive
2021-04-02,This policy is not based on race Public workers people over 60 and traders and security personnel are next in line for COVID 19 shots in Indonesia after more 1 1 million mostly health workers received the vaccine in the first phase of inoculation,English,0.27999999999999997,0.25,Positive
2021-04-02,Vaccine appointments are available at Walgreens Duane Reade Pfizer 93 12 Astoria Boulevard Queens NY 11369,English,0.4,0.4,Positive
2021-04-02,Vaccine appointments are available at Walgreens Duane Reade Pfizer 2325 Flatbush Avenue Brooklyn NY 11234,English,0.4,0.4,Positive
2021-04-02,Vaccine appointments are available at Walgreens Duane Reade Pfizer 298 1st Avenue Manhattan NY 10009,English,0.4,0.4,Positive
2021-04-02,Vaccine appointments are available at Walgreens Duane Reade Pfizer 103 14 Roosevelt Avenue Queens NY 11368,English,0.4,0.4,Positive
2021-04-02,Vaccine appointments are available at Walgreens Duane Reade Pfizer 946 Kings Highway Brooklyn NY 11223,English,0.4,0.4,Positive
2021-04-02,Vaccine appointments are available at Walgreens Duane Reade Pfizer 45 02 43rd Avenue Queens NY 11104,English,0.4,0.4,Positive
2021-04-02,Vaccine appointments are available at Walgreens Duane Reade Pfizer 162 19 Hillside Ave Queens NY 11432,English,0.4,0.4,Positive
2021-04-02,Vaccine appointments are available at Walgreens Duane Reade Moderna 47 02 5th Street Queens NY 11101,English,0.4,0.4,Positive
2021-04-02,Vaccine appointments are available at Walgreens Duane Reade Pfizer 4 West 4th Street Manhattan NY 10012,English,0.4,0.4,Positive
